from_node,to_node,distance,travel_time,source_edge_id
159,152,10.9728,1.227269938,851
160,165,41.79364053,1.558158313,116520
161,156,85.82825877,7.679676423,131149
161,130,65.532,7.329528797,253
162,128,209.3161711,13.37788215,131190
162,151,23.17281966,2.591800174,1660
163,157,10.668,1.193179106,1188
164,158,10.0584,1.124997443,1468
164,151,88.31524115,3.292585318,116525
165,159,11.8872,1.329542433,852
165,166,84.89237936,3.164973546,116516
166,164,86.98319578,3.242923754,116526
166,163,10.668,1.193179106,1187
167,212,200.8190045,11.23045746,131232
167,248,370.9871289,13.83121144,116505
168,164,29.5656,3.306810666,1467
168,162,90.96990763,5.814097868,131192
169,121,191.8576,12.26206437,51934
170,161,70.8385342,7.923046394,140351
170,171,9.488563608,1.061263203,140355
170,181,85.52736893,9.565942035,16769
171,182,10.403555,0.581800921,140353
171,183,76.05858182,8.506890766,16835
172,81,300.2719022,19.19107397,36371
173,172,90.37762064,10.10842601,16830
173,136,115.959499,12.96967111,14590
174,173,83.78902592,9.371514349,16829
174,137,115.9838659,12.97239647,40053
175,174,83.85954719,9.37940191,16828
175,138,116.3712231,13.01572103,37337
176,139,116.7447664,13.05750057,19370
176,175,83.66481309,9.357621571,16834
177,140,115.7412905,12.94526524,54946
177,176,84.43045496,9.443255981,16833
178,177,81.99146173,9.170462977,16831
178,143,115.3958537,12.90662933,61884
179,165,65.83750555,7.363698542,849
179,180,84.1248,9.409069525,16768
180,166,60.65596429,6.784160973,1185
180,184,86.87013893,9.716126242,16772
181,179,85.64964716,9.579618435,16767
181,156,82.8982848,9.271888018,535
182,170,4.990229915,0.558140052,251
182,181,85.77153824,4.796625766,140354
183,144,115.8256026,12.95469526,30246
183,178,79.25034458,8.863878453,16832
184,168,40.2336,4.499989773,1464
184,185,85.79780444,9.596189317,16771
185,162,74.3477774,8.315543176,1658
185,186,85.21385573,9.530876663,16770
186,146,115.5241359,12.92097724,1829
186,187,85.6488,9.579523683,16775
187,148,108.8136,12.17042689,2032
187,188,84.73494821,9.477312504,16774
188,149,108.8140269,12.17047463,2282
188,189,82.9056,9.272706198,16773
189,147,109.4270205,12.23903586,2493
190,211,94.20637772,5.268329658,131243
190,212,123.2982149,6.89524062,131189
191,141,258.3088558,9.630319013,37627
192,172,115.5196689,7.383130074,36372
193,192,88.69732371,9.920490574,11379
193,194,10.0584,1.124997443,11380
193,173,116.1933044,12.99582144,14591
195,194,75.28621701,8.420504418,11378
195,174,115.6787856,12.93827428,40055
196,195,83.5174248,9.341136697,11377
196,175,115.5842321,12.9276988,37315
197,196,82.90616141,9.27276899,11384
197,176,115.2247837,12.88749573,19373
198,177,115.2180309,12.88674046,54947
198,197,85.03974513,9.511402991,11383
199,178,115.2148032,12.88637944,61885
199,198,82.60136236,9.238678264,11382
200,183,114.9096995,7.344145509,30247
200,199,79.24858497,8.863681646,11381
201,202,85.64903756,9.579550253,11318
201,200,84.73525411,9.477346717,11385
201,182,115.2850655,12.89423804,252
202,203,85.34423948,9.545459636,11319
202,181,115.8244003,12.95456078,536
203,179,116.4351974,13.02287634,850
203,204,84.73525301,9.477346595,11317
204,180,116.7384,13.05678851,1184
204,205,86.87013893,9.716126242,11322
205,184,116.7384,13.05678851,1465
205,206,84.43180069,9.443406496,11321
206,185,115.5572536,12.92468134,1659
206,208,86.56534646,9.682036252,11320
207,189,119.6221687,13.37932812,2494
208,209,85.64934236,9.579584344,11324
208,186,116.1288,12.98860684,1830
209,187,116.4336,13.02269768,2033
209,210,84.1248,9.409069525,11323
210,188,116.1304,12.9887858,2283
210,207,75.89764815,8.488890889,11325
211,235,153.3764024,13.72369845,137883
211,236,174.162765,9.739753109,131233
212,236,145.5330975,8.138688192,131216
212,247,164.1093834,9.177535033,131182
213,233,134.6836694,12.05112413,131475
214,127,334.0329888,18.68022043,134889
214,722,118.3582848,6.618983524,218269
215,725,196.1919364,21.94339326,9144
215,192,113.0824431,7.227361317,36356
216,193,113.3921547,12.68252248,14581
216,215,88.08930931,9.852486255,9145
217,216,10.9728,1.227269938,9147
218,195,115.948602,12.96845231,40041
218,217,73.98956208,8.275478025,9146
219,196,113.3872387,12.68197264,37306
219,218,84.58386525,9.460414395,9143
220,197,113.6966323,12.71657725,19344
220,219,82.29825775,9.204777056,9150
221,198,114.0014148,12.75066613,54917
221,220,85.04138273,9.511586151,9149
222,199,114.3004064,12.78410731,61858
222,221,83.51742702,9.341136946,9151
223,200,114.3007112,12.7841414,30229
223,222,79.85818168,8.931862941,9148
224,225,85.64964716,9.579618435,9023
224,223,83.82055419,9.375040677,9152
224,201,114.3016272,12.78424385,232
225,202,114.301624,12.78424349,525
225,226,85.03974623,9.511403114,9024
226,203,114.3036527,12.78447039,834
226,227,85.64903756,9.579550253,9022
227,204,114.3,12.78406185,1167
227,228,86.57178548,9.682756435,9027
228,205,114.9100043,12.85228873,1442
228,229,84.13363432,9.410057614,9026
229,206,115.5208084,12.92060508,1639
229,230,86.87655537,9.716843898,9025
230,208,116.1292,12.98865158,1815
230,231,85.6488,9.579523683,9029
231,233,84.12535218,9.409131284,9028
231,209,115.8244011,12.95456087,2014
232,721,111.4315811,12.46323907,9021
232,213,79.68441639,8.912427891,2479
233,232,85.03974623,9.511403114,9030
233,210,116.1292,12.98865158,2267
234,214,62.7888,3.511355656,134887
235,251,32.28329507,2.888620409,137885
236,246,12.37728213,0.692178217,131231
236,247,24.83886248,1.389070667,131239
237,238,198.4334258,22.19409614,56146
238,239,127.7290212,14.28605169,56150
239,241,68.58139534,7.670593177,56149
240,169,352.9769742,31.58340837,51928
240,237,73.69599905,8.24264401,56147
242,240,89.00368974,19.90951312,56148
242,234,60.3504,3.857134091,2607
243,191,196.0747554,7.310095659,37572
244,253,31.49042791,1.761048024,131171
244,191,204.6763506,15.26156388,131002
245,250,15.84450296,0.886076579,29541
246,263,46.9035605,2.623000956,131229
247,249,12.05791266,0.674318028,131238
247,259,30.6986353,1.716768383,131184
248,249,4.642575285,0.173085359,37620
249,252,13.42247852,0.750629027,131240
249,257,19.30132613,0.719595646,116548
250,244,7.97737942,0.594828299,102113
250,255,18.10843694,1.012683193,29533
251,241,18.9572385,2.120301921,137884
252,253,11.20735964,0.626752313,131234
253,243,13.80040695,0.51450935,37617
253,254,9.681899049,0.541443553,131176
253,255,15.42179569,0.862437402,131236
254,257,10.3632,0.579544137,131175
255,256,19.49290726,1.090107315,131237
255,258,15.97988083,0.893647353,29535
256,250,14.74740711,1.099631174,131004
257,259,14.89809272,0.833150213,131173
257,266,24.75456426,0.922904289,116550
258,253,15.78499139,0.706198797,37619
258,261,10.78492495,0.60312838,29539
259,285,38.22174986,2.137485627,131185
259,263,22.41450375,1.253492574,131174
260,216,106.6562697,11.92913691,14582
261,266,13.62344833,0.761867918,29538
263,287,91.46710711,5.11514066,131172
263,286,49.11064875,2.746428571,131230
264,262,75.60576134,8.456244353,6299
264,215,118.6063709,7.580408359,36364
265,218,115.9767466,12.9716002,40049
265,267,57.015935,6.377036218,6301
266,285,25.54907078,1.428787844,29537
266,292,118.0316109,4.400476566,116549
268,219,118.2686844,13.22794555,37310
268,265,84.37759009,9.437343226,6298
269,268,83.21263293,9.307046776,6305
269,220,118.2627928,13.2272866,19343
270,221,117.9614489,13.19358232,54924
270,269,84.43015019,9.443221894,6304
271,222,117.9639006,13.19385654,61867
271,270,83.21263293,9.307046776,6306
272,223,117.9576,13.19315183,30240
272,271,81.07737293,9.068225289,6303
273,274,85.95414041,9.613674958,6236
273,272,83.2104,9.30679703,6307
273,224,117.6543793,13.15923764,245
274,275,84.7344,9.477251188,6237
274,225,117.6531956,13.15910525,530
275,276,85.9536,9.613614515,6235
275,226,117.349585,13.12514744,842
276,227,117.0435969,13.09092373,1178
276,277,86.868,9.715887009,6240
277,228,115.824,12.95451601,1459
277,278,83.5157562,9.340950071,6239
278,229,114.911217,12.85242437,1653
278,279,87.47813102,9.784128066,6238
279,230,113.9952,12.74997102,1828
279,280,85.6488,9.579523683,6242
280,281,83.82055419,9.375040677,6241
280,231,113.9952,12.74997102,2031
281,233,113.9956075,12.7500166,2281
281,282,86.56373663,9.681856198,6243
282,232,114.6112849,12.818878,2492
282,720,27.201876,3.042436267,218266
283,242,54.2547048,3.467544067,2621
283,284,87.17759566,9.750514219,6245
284,240,55.80898156,6.242042627,2716
285,292,99.1349993,5.543954344,131183
285,286,29.59473693,1.655034766,29534
286,287,44.43917102,2.485184213,29536
286,313,76.8957381,4.300261908,131225
287,311,38.57978233,2.157507977,29530
287,312,35.17767038,1.967250718,131168
288,256,129.5563821,11.59234858,131005
289,265,115.8748849,12.96020731,40050
290,268,116.1351998,12.98932264,37311
290,289,83.21232813,9.307012685,10048
291,269,116.1304,12.9887858,19350
291,290,83.82221669,9.375226622,10054
292,314,5.190557545,0.193515336,116545
293,270,116.4402879,13.02344569,54925
293,291,83.82221891,9.375226871,10053
294,272,115.5199069,12.92050425,30241
294,297,81.99346387,9.17068691,10051
295,296,86.868,9.715887009,9994
295,275,115.2183333,12.88677427,838
296,276,115.2147048,12.88636844,1179
296,298,86.87013677,9.716126,10000
297,271,116.4399831,13.0234116,61865
297,293,83.21263071,9.307046527,10052
298,277,115.824,12.95451601,1456
298,300,83.5174248,9.341136697,9999
299,273,116.7387979,13.05683301,242
299,294,83.21932692,9.307795475,10050
300,278,116.1288,12.98860684,1651
300,301,87.1749293,9.750215996,9998
301,279,116.4336942,13.02270821,1827
301,302,85.34454538,9.54549385,9997
302,303,84.43015019,9.443221894,9996
302,280,116.7399916,13.05696653,2029
303,304,86.41186595,9.664869984,9995
303,281,116.7384,13.05678851,2278
304,305,85.3809627,9.549567002,9993
304,282,117.5462626,13.14714517,2489
305,283,117.0565067,13.09236764,2612
305,306,84.55121599,9.456762687,10007
306,284,116.1480936,12.99076477,2714
306,307,81.3812952,9.10221795,10005
307,308,226.1621102,25.29545412,10004
308,309,96.31728229,10.77275673,10003
309,310,73.45773717,8.215995238,10006
309,239,172.8218688,19.32953159,3057
310,311,11.2772952,1.261326679,10008
310,251,163.3525521,18.27042109,3155
311,312,22.2504,2.488630708,10002
312,313,25.908,2.897720687,10017
312,343,117.0701844,6.546948727,138224
313,314,24.99545847,2.795656056,10016
313,343,117.2624661,6.557701748,138225
314,315,10.9724952,1.227235847,10018
314,344,116.7483436,4.352633555,116547
315,316,12.8019048,1.431849019,10015
316,317,33.5283048,3.750025568,10019
316,258,142.3504539,5.307136214,37614
317,318,20.72833629,2.318393117,10020
318,288,25.63221215,1.433437382,131055
318,319,20.4216,2.284085718,10014
319,288,33.52384338,2.999621259,131003
320,316,2.4384,0.090908884,37618
321,290,117.0495498,13.09158955,37308
322,321,84.4296,18.88632071,14392
322,291,116.4351958,13.02287616,19348
323,293,115.8273046,12.95488563,54922
323,322,83.5152,9.340887862,14391
324,323,82.6008,9.238615367,14393
324,297,115.2244789,12.88746164,61864
325,294,115.8252994,10.36372908,30238
325,324,82.9056,9.272706198,14390
326,327,86.2584,9.647705346,14332
326,325,83.5152,9.340887862,14394
326,299,114.6052053,12.81819802,243
327,328,83.5157562,18.68190014,14333
328,329,87.4776,19.56813735,14331
328,295,116.1300952,12.98875171,837
329,330,86.56534646,19.3640725,14336
329,296,116.1284952,12.98857275,1176
330,331,83.82221669,18.75045324,14335
330,298,116.1292,12.98865158,1457
331,332,86.56802943,9.682336333,14334
331,300,116.1288,12.98860684,1650
332,301,116.4355006,13.02291025,1826
332,333,85.65096938,9.579766321,14338
333,302,116.7387979,13.05683301,2028
333,334,84.43180069,9.443406496,14337
334,303,117.0435969,13.09092373,2279
334,338,86.2632465,9.648247411,14339
335,309,115.2148032,12.88637944,3056
335,340,84.73933368,9.477803003,14347
336,335,86.86822994,9.715912727,14346
337,336,145.6950236,16.29548726,14342
338,304,116.8459508,13.06881769,2490
338,342,85.04138493,9.511586396,14330
339,337,84.43015019,9.443221894,14345
340,311,115.8244011,12.95456087,3154
340,343,34.75254695,3.886952842,14341
340,353,59.89067933,3.827752277,131179
341,306,117.0435969,13.09092373,2713
341,339,86.25893852,9.647765578,14343
342,305,117.3390958,13.12397426,2619
342,341,85.64934236,9.579584344,14344
343,344,40.23791316,4.500472185,14351
343,353,52.1386215,2.91576274,131226
343,361,107.9948427,6.039425851,138227
344,345,9.4488,1.05681578,14352
344,383,115.8304136,4.318411117,116546
345,346,12.1923048,1.363667355,14350
346,320,114.3016256,4.261414557,37616
346,347,13.4146632,1.500383937,14354
347,320,115.3175686,6.448936702,131342
347,348,19.812,2.215904055,14353
348,317,117.0467744,14.5458657,131062
348,349,21.03340858,2.352514403,14355
349,318,117.0447875,6.545528447,131057
349,350,20.72864105,2.318427204,14349
350,319,117.3483958,13.12501444,3330
351,337,42.0624,4.704534762,2864
352,351,84.73494882,18.95462514,104683
352,339,42.06350432,4.704658277,2821
353,361,59.5956903,3.808898843,138226
353,381,64.45390628,3.604473861,131227
354,724,248.4924402,15.88172841,218305
355,709,112.8351063,7.211553445,211063
355,354,177.4029079,15.87352404,218253
356,355,96.92831698,8.672879088,13423
357,356,84.12700867,7.527453246,13424
357,289,227.39093,25.43289339,205236
358,357,83.21263293,7.445637421,13420
358,321,110.3413889,12.34130482,37309
358,708,20.61803113,4.612111729,209908
359,358,85.04138709,7.609269311,13421
359,322,110.9479235,12.40914362,19349
360,323,111.5634621,12.4779895,54923
360,359,82.60304717,7.391093364,13427
361,382,9.819296629,0.549127277,131181
362,324,112.1730259,12.54616712,61866
362,360,82.60304942,7.391093566,13428
363,325,112.7764119,10.09092301,30239
363,362,83.82221669,7.500181298,13426
364,326,113.9956075,12.7500166,244
364,365,86.57661446,9.683296539,13149
364,363,83.52409879,9.34188316,13429
365,327,115.5192,12.92042518,529
365,366,85.6626624,9.581074144,13151
366,328,116.7579016,13.05896969,841
366,367,85.05285483,9.512869265,13150
366,391,153.3354668,17.15004455,552
367,329,118.262792,13.22728651,1177
367,368,86.56343183,9.681822107,13154
368,330,117.9579938,13.19319588,1458
368,369,84.1248,9.409069525,13153
369,331,117.348,13.12497017,1652
369,370,86.25893852,9.647765578,13152
370,332,116.7387979,13.05683301,1825
370,371,85.34454428,9.545493727,13155
371,372,85.03974623,9.511403114,13148
371,333,116.4351958,13.02287616,2030
372,373,85.95414041,9.613674958,13156
372,334,116.1288,12.98860684,2280
373,338,115.5196021,12.92047016,2491
373,374,85.0392,9.51134202,13147
374,342,114.9100043,12.85228873,2620
374,375,85.64934343,9.579584463,13163
375,341,115.5199069,12.92050425,2715
375,376,85.9536,9.613614515,13162
376,352,73.76253455,8.250085776,2820
376,377,84.73494712,9.477312381,13164
377,351,74.3718246,8.318232772,2863
377,378,145.999823,16.32957802,13161
378,379,86.25863265,9.647731368,13160
378,336,117.0432,13.09087934,2991
379,335,117.6540745,13.15920355,3058
379,380,85.344,9.545432851,13165
380,340,116.7380952,13.05675442,3156
380,381,24.6888,2.761357361,13159
381,382,29.5656,3.306810666,13170
381,419,184.5442134,10.32031776,214492
382,383,19.50958587,2.182080075,13171
382,418,154.1734043,8.621882491,214493
383,384,10.6676952,1.193145016,13172
383,418,152.4265176,5.682793903,214494
384,385,11.5827048,1.295485692,13169
385,346,115.8256044,4.318231821,37615
385,386,21.33817704,2.386601707,13174
386,347,116.0547765,6.490163788,131341
386,387,18.5928,2.079540728,13173
387,348,115.9843107,8.648297474,131061
387,388,17.6784,1.977268233,13175
388,349,115.5517669,6.462033839,131056
388,389,17.6784,1.977268233,13168
389,350,115.2148032,12.88637944,3331
390,387,90.50046549,6.74811052,131059
390,386,93.0465616,5.203468936,131336
391,365,150.5740345,16.84118784,553
392,355,123.1395772,7.870136093,36358
393,389,110.3527547,12.34257605,3326
394,392,96.01974064,10.73947772,25478
394,356,123.7548058,13.84154936,14583
395,400,85.0588557,19.02708088,25482
395,363,120.0915868,13.43183092,30230
396,394,12.1746388,2.723382947,25480
398,395,83.21263293,9.307046776,25425
398,364,119.4816,13.36360599,236
399,397,62.19048717,6.95579208,25479
399,357,124.0632656,13.87604953,40043
400,408,82.60305168,18.47773442,25483
400,362,122.5327071,13.70486183,61859
401,402,86.2584,9.647705346,25431
401,372,114.9096995,12.85225464,2273
402,403,85.0392,9.51134202,25424
402,373,114.6044952,12.8181186,2484
403,407,85.34454538,9.54549385,25436
403,374,114.6044952,12.8181186,2608
404,405,85.9536,9.613614515,25426
404,369,116.1292,12.98865158,1644
405,406,85.344,9.545432851,25430
405,370,115.8256042,12.95469544,1820
406,401,85.34454538,9.54549385,25429
406,371,115.5208084,12.92060508,2023
407,411,85.64934236,9.579584344,25435
407,375,114.6049005,12.81816393,2709
408,360,123.7523625,13.84127609,54918
409,410,86.5628952,9.681762087,25428
409,367,116.7399932,13.0569667,1170
410,404,84.43045496,9.443255981,25427
410,368,116.4351974,13.02287634,1450
411,412,85.03974623,9.511403114,25437
411,376,114.9109122,12.85239028,2816
412,413,146.0004727,16.32965068,25434
412,377,114.9100043,12.85228873,2859
413,414,86.25863372,9.647731487,25438
413,378,115.214804,12.88637953,2983
414,415,85.37913186,9.549362229,25439
414,379,115.2151088,12.88641362,3050
415,417,20.48041258,2.290663703,25433
415,380,117.6534996,13.15913925,3152
416,390,30.85864807,1.725716823,131339
416,388,120.1144215,6.717192451,131050
417,454,112.8639493,10.09875562,131167
418,419,20.3950824,0.760373272,116543
419,426,16.28042914,0.910455001,131223
419,455,58.2168,2.170449613,116544
420,413,59.1312,6.613621333,2989
420,421,86.25863372,19.29546297,104680
421,414,59.1312,6.613621333,3054
422,416,80.24979665,4.487831864,131338
423,415,67.75066032,7.577678322,164613
424,425,71.65445445,16.02860853,131812
424,398,73.15263499,8.181870608,235
426,427,16.28024086,0.910444471,131221
427,458,54.86424384,3.068188481,131220
427,385,198.4887861,7.400096002,37609
428,422,61.64075986,5.515445577,131340
428,459,91.7999311,8.214005231,28396
429,392,112.471613,7.188321747,36357
430,432,34.43312603,7.702453422,136051
432,429,96.67210966,10.81244295,136052
433,431,40.48097739,4.527658083,28466
433,399,113.3921547,12.68252248,40042
434,424,40.8443373,4.568298639,241
434,445,83.46989203,9.335820321,28470
435,416,107.137052,5.99145538,131054
435,390,136.2486684,7.619472461,131060
436,409,113.3872387,12.68197264,1171
436,437,86.86853474,9.715946818,28384
437,410,113.6908078,12.7159258,1451
437,438,84.73494821,9.477312504,28383
438,404,114.3,12.78406185,1645
438,439,85.64903756,9.579550253,28382
439,405,114.6052061,12.81819811,1819
439,441,85.34484908,9.545527818,28387
440,408,114.6084478,12.81856068,54921
441,406,114.9100043,12.85228873,2022
441,443,85.34454428,9.545493727,28386
442,440,82.90616028,9.272768864,28469
442,400,115.5211132,12.92063917,61863
443,401,115.5199069,12.92050425,2274
